iso_code,continent,location,date,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,,,,,,,,,,,,,,,,,,,,,
BHR,Asia,Bahrain,1/5/2021,,,,,,,,,,,,,,,,,,,,,,2405722,1376.039,7.02,10036,5.74,0.026,38.5,units unclear,63893,63893,,,2281,1122,3.65,3.65,,,642,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/6/2021,,,,,,,,,,,,,,,,,,,,,,2416807,1382.379,6.34,10212,5.841,0.026,38.5,units unclear,68472,68472,,,4579,1594,3.92,3.92,,,912,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/7/2021,,,,,,,,,,,,,,,,,,,,,,2428216,1388.905,6.526,10415,5.957,0.027,37.2,units unclear,72239,72239,,,3767,1942,4.13,4.13,,,1111,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/8/2021,,,,,,,,,,,,,,,,,,,,,,2439685,1395.465,6.56,10487,5.998,0.029,34.7,units unclear,78291,78291,,,6052,2706,4.48,4.48,,,1548,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/9/2021,,,,,,,,,,,,,,,,,,,,,,2452338,1402.703,7.237,11169,6.389,0.027,36.7,units unclear,84157,84157,,,5866,3437,4.81,4.81,,,1966,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/10/2021,,,,,,,,,,,,,,,,,,,,,,2463161,1408.893,6.191,11461,6.556,0.026,38.6,units unclear,89250,89250,,,5093,4080,5.1,5.1,,,2334,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/11/2021,,,,,,,,,,,,,,,,,,,,,,2474881,1415.597,6.704,11633,6.654,0.026,38.5,units unclear,92598,92598,,,3348,4427,5.3,5.3,,,2532,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/12/2021,,,,,,,,,,,,,,,,,,,,,,2486420,1422.197,6.6,11528,6.594,0.027,36.7,units unclear,97776,97776,,,5178,4840,5.59,5.59,,,2768,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/13/2021,,,,,,,,,,,,,,,,,,,,,,2497331,1428.438,6.241,11503,6.58,0.027,36.8,units unclear,,101363,,,,5288,,5.8,,,3025,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/14/2021,,,,,,,,,,,,,,,,,,,,,,2507245,1434.109,5.671,11290,6.458,0.028,36.3,units unclear,,109566,,,,5852,,6.27,,,3347,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/15/2021,,,,,,,,,,,,,,,,,,,,,,2520171,1441.502,7.393,11498,6.577,0.025,40.4,units unclear,,122819,,,,6089,,7.03,,,3483,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/16/2021,,,,,,,,,,,,,,,,,,,,,,2530856,1447.614,6.112,11217,6.416,0.025,40.2,units unclear,,137159,,,,6353,,7.85,,,3634,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/17/2021,,,,,,,,,,,,,,,,,,,,,,2541873,1453.915,6.302,11245,6.432,0.026,38.4,units unclear,,141563,,,,6727,,8.1,,,3848,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/18/2021,,,,,,,,,,,,,,,,,,,,,,2552701,1460.109,6.193,11117,6.359,0.026,37.8,units unclear,,142831,,,,7350,,8.17,,,4204,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/19/2021,,,,,,,,,,,,,,,,,,,,,,2563504,1466.288,6.179,11012,6.299,0.027,37.3,units unclear,,143596,,,,7712,,8.21,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/20/2021,,,,,,,,,,,,,,,,,,,,,,2573875,1472.22,5.932,10935,6.255,0.027,36.4,units unclear,,144130,,,,7712,,8.24,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/21/2021,,,,,,,,,,,,,,,,,,,,,,2584657,1478.387,6.167,11059,6.326,0.027,37.5,units unclear,,,,,,7712,,,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/22/2021,,,,,,,,,,,,,,,,,,,,,,2596967,1485.428,7.041,10971,6.275,0.029,35.1,units unclear,,,,,,7712,,,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/23/2021,,,,,,,,,,,,,,,,,,,,,,2607285,1491.33,5.902,10918,6.245,0.029,34.9,units unclear,,,,,,7712,,,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/24/2021,,,,,,,,,,,,,,,,,,,,,,2616227,1496.445,5.115,10622,6.076,0.03,33.6,units unclear,,,,,,7712,,,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/25/2021,,,,,,,,,,,,,,,,,,,,,,2627667,1502.988,6.544,10709,6.125,0.031,32.7,units unclear,,,,,,7712,,,,,4411,54.63,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/26/2021,,,,,,,,,,,,,,,,,,,,,,2637879,1508.829,5.841,10625,6.077,0.033,30.6,units unclear,,165953,,,,7712,,9.49,,,4411,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/27/2021,,,,,,,,,,,,,,,,,,,,,,2647934,1514.581,5.751,10580,6.052,0.034,29.1,units unclear,,167731,,,,7712,,9.59,,,4411,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/28/2021,,,,,,,,,,,,,,,,,,,,,,2660221,1521.609,7.028,10795,6.175,0.035,28.8,units unclear,,169440,,,,7712,,9.69,,,4411,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/29/2021,,,,,,,,,,,,,,,,,,,,,,2673504,1529.206,7.598,10934,6.254,0.036,27.7,units unclear,,169810,,,,7712,,9.71,,,4411,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/30/2021,,,,,,,,,,,,,,,,,,,,,,2687039,1536.948,7.742,11393,6.517,0.04,25.2,units unclear,,170433,,,,7712,,9.75,,,4411,50.93,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,1/31/2021,,,,,,,,,,,,,,,,,,,,,,2701085,1544.982,8.034,12123,6.934,0.038,26.2,units unclear,,171568,,,,7712,,9.81,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/1/2021,,,,,,,,,,,,,,,,,,,,,,2713722,1552.211,7.228,12294,7.032,0.039,25.7,units unclear,,172912,,,,7712,,9.89,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/2/2021,,,,,,,,,,,,,,,,,,,,,,2725477,1558.934,6.724,12514,7.158,0.041,24.7,units unclear,,174075,,,,7712,,9.96,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/3/2021,,,,,,,,,,,,,,,,,,,,,,2739581,1567.002,8.067,13092,7.488,0.04,24.9,units unclear,,175094,,,,7712,,10.02,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/4/2021,,,,,,,,,,,,,,,,,,,,,,2752225,1574.234,7.232,13143,7.518,0.043,23,units unclear,,177233,,,,7712,,10.14,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/5/2021,,,,,,,,,,,,,,,,,,,,,,2766759,1582.547,8.313,13322,7.62,0.045,22.1,units unclear,,179550,,,,7712,,10.27,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/6/2021,,,,,,,,,,,,,,,,,,,,,,,,,13222,7.563,0.044,22.6,units unclear,,182543,,,,7712,,10.44,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/7/2021,,,,,,,,,,,,,,,,,,,,,,,,,13048,7.463,0.047,21.4,units unclear,,191406,,,,7712,,10.95,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/8/2021,,,,,,,,,,,,,,,,,,,,,,2805255,1604.566,,13076,7.479,0.049,20.5,units unclear,,201116,,,,7712,,11.5,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,13368,7.646,0.049,20.5,units unclear,,212940,,,,7712,,12.18,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,13325,7.622,0.052,19.4,units unclear,,219595,,,,7712,,12.56,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/11/2021,,,,,,,,,,,,,,,,,,,,,,2846657,1628.248,,13490,7.716,0.052,19.2,units unclear,,224919,,,,7712,,12.87,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/12/2021,,,,,,,,,,,,,,,,,,,,,,2860384,1636.099,7.852,13375,7.65,0.055,18.3,units unclear,,232540,,,,7712,,13.3,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,13414,7.673,0.057,17.4,units unclear,,242260,,,,7712,,13.86,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/14/2021,,,,,,,,,,,,,,,,,,,,,,2886600,1651.094,,13454,7.695,0.057,17.4,units unclear,,248775,,,,7712,,14.23,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/15/2021,,,,,,,,,,,,,,,,,,,,,,2900004,1658.761,7.667,13536,7.742,0.058,17.1,units unclear,,250946,,,,7712,,14.35,,,4411,58.33,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/16/2021,,,,,,,,,,,,,,,,,,,,,,2913540,1666.504,7.742,13498,7.721,0.059,17,units unclear,,252990,,,,7712,,14.47,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/17/2021,,,,,,,,,,,,,,,,,,,,,,2926925,1674.16,7.656,13438,7.686,0.058,17.3,units unclear,,257580,,,,7712,,14.73,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/18/2021,,,,,,,,,,,,,,,,,,,,,,2939902,1681.582,7.423,13321,7.619,0.057,17.6,units unclear,,263422,,,,7712,,15.07,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/19/2021,,,,,,,,,,,,,,,,,,,,,,2954061,1689.681,8.099,13382,7.654,0.055,18.1,units unclear,,268273,,,,7712,,15.34,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/20/2021,,,,,,,,,,,,,,,,,,,,,,2968423,1697.896,8.215,13562,7.757,0.054,18.5,units unclear,,271749,,,,7712,,15.54,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/21/2021,,,,,,,,,,,,,,,,,,,,,,2980752,1704.948,7.052,13450,7.693,0.054,18.6,units unclear,,274960,,,,7712,,15.73,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/22/2021,,,,,,,,,,,,,,,,,,,,,,2994188,1712.633,7.685,13455,7.696,0.052,19.1,units unclear,,278222,,,,7712,,15.91,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/23/2021,,,,,,,,,,,,,,,,,,,,,,3008379,1720.75,8.117,13548,7.749,0.051,19.6,units unclear,,281425,,,,7712,,16.1,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/24/2021,,,,,,,,,,,,,,,,,,,,,,3021611,1728.319,7.569,13527,7.737,0.051,19.7,units unclear,,284948,,,,7712,,16.3,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/25/2021,,,,,,,,,,,,,,,,,,,,,,3035157,1736.067,7.748,13608,7.784,0.05,19.9,units unclear,,290103,,,,7712,,16.59,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/26/2021,,,,,,,,,,,,,,,,,,,,,,3049850,1744.471,8.404,13684,7.827,0.048,20.6,units unclear,,292917,,,,7712,,16.75,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/27/2021,,,,,,,,,,,,,,,,,,,,,,3064160,1752.656,8.185,13677,7.823,0.047,21.1,units unclear,,295296,,,,7712,,16.89,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,2/28/2021,,,,,,,,,,,,,,,,,,,,,,3077307,1760.176,7.52,13794,7.89,0.047,21.1,units unclear,,298171,,,,7712,,17.05,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/1/2021,,,,,,,,,,,,,,,,,,,,,,3092326,1768.767,8.591,14020,8.019,0.046,21.8,units unclear,,301103,,,,7712,,17.22,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/2/2021,,,,,,,,,,,,,,,,,,,,,,3107719,1777.571,8.805,14191,8.117,0.044,23,units unclear,,302671,,,,7712,,17.31,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/3/2021,,,,,,,,,,,,,,,,,,,,,,3120729,1785.013,7.442,14160,8.099,0.045,22.5,units unclear,,303962,,,,7712,,17.39,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/4/2021,,,,,,,,,,,,,,,,,,,,,,3135887,1793.683,8.67,14390,8.231,0.043,23.1,units unclear,,305619,,,,7712,,17.48,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/5/2021,,,,,,,,,,,,,,,,,,,,,,3151398,1802.555,8.872,14507,8.298,0.043,23.1,units unclear,,307142,,,,7712,,17.57,,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/6/2021,,,,,,,,,,,,,,,,,,,,,,3166332,1811.097,8.542,14596,8.349,0.043,23.5,units unclear,506519,307145,199374,,,7712,28.97,17.57,11.4,,4411,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/7/2021,,,,,,,,,,,,,,,,,,,,,,3179511,1818.635,7.538,14601,8.352,0.041,24.3,units unclear,509907,308465,201442,,3388,7094,29.17,17.64,11.52,,4058,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/8/2021,,,,,,,,,,,,,,,,,,,,,,3194226,1827.052,8.417,14557,8.326,0.041,24.2,units unclear,512420,309741,202679,,2513,6352,29.31,17.72,11.59,,3633,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,14704,8.41,0.041,24.1,units unclear,514559,310644,203915,,2139,5556,29.43,17.77,11.66,,3178,55.56,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,15192,8.69,0.039,25.6,units unclear,517901,311829,206072,,3342,4931,29.62,17.84,11.79,,2820,61.11,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,15372,8.793,0.039,25.5,units unclear,520429,312104,208325,,2528,4191,29.77,17.85,11.92,,2397,61.11,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/12/2021,,,,,,,,,,,,,,,,,,,,,,3259914,1864.625,,15502,8.867,0.04,25.2,units unclear,522344,312119,210225,,1915,3362,29.88,17.85,12.02,,1923,61.11,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,15542,8.89,0.039,25.4,units unclear,534625,322508,212117,,12281,4015,30.58,18.45,12.13,,2297,61.11,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,15832,9.056,0.04,25.2,units unclear,551197,337016,214181,,16572,5899,31.53,19.28,12.25,,3374,61.11,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/15/2021,,,,,,,,,,,,,,,,,,,,,,3305543,1890.724,,15902,9.096,0.04,25.1,units unclear,566796,349970,216826,,15599,7768,32.42,20.02,12.4,,4443,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,15821,9.049,0.041,24.2,units unclear,580539,361241,219298,,13743,9426,33.21,20.66,12.54,,5392,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,15739,9.002,0.043,23.4,units unclear,597446,374873,222573,,16907,11364,34.17,21.44,12.73,,6500,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,15658,8.956,0.043,23.3,units unclear,613946,386426,227520,,16500,13360,35.12,22.1,13.01,,7642,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/19/2021,,,,,,,,,,,,,,,,,,,,,,3368947,1926.99,,15576,8.909,0.043,23.3,units unclear,626751,396356,230395,,12805,14915,35.85,22.67,13.18,,8531,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,15591,8.918,0.045,22.2,units unclear,640104,407322,232782,,13353,15068,36.61,23.3,13.31,,8619,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,15606,8.926,0.046,21.9,units unclear,653236,417364,235872,,13132,14577,37.36,23.87,13.49,,8338,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/22/2021,,,,,,,,,,,,,,,,,,,,,,3414888,1953.268,,15621,8.935,0.046,21.6,units unclear,667155,428240,238915,,13919,14337,38.16,24.49,13.67,,8201,53.7,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/23/2021,,,,,,,,,,,,,,,,,,,,,,3430918,1962.437,9.169,15646,8.949,0.047,21.1,units unclear,680081,439433,240648,,12926,14220,38.9,25.13,13.76,,8134,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,15814,9.045,0.046,21.5,units unclear,694679,452551,242128,,14598,13890,39.73,25.89,13.85,,7945,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/25/2021,,,,,,,,,,,,,,,,,,,,,,3464973,1981.916,,15982,9.141,0.048,20.9,units unclear,707980,464040,243940,,13301,13433,40.5,26.54,13.95,,7683,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/26/2021,,,,,,,,,,,,,,,,,,,,,,3483259,1992.375,10.459,16330,9.341,0.048,21,units unclear,717408,471927,245481,,9428,12951,41.03,26.99,14.04,,7408,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/27/2021,,,,,,,,,,,,,,,,,,,,,,3499615,2001.73,9.355,16479,9.426,0.048,21,units unclear,724001,478094,245907,,6593,11985,41.41,27.35,14.07,,6855,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/28/2021,,,,,,,,,,,,,,,,,,,,,,3514202,2010.074,8.344,16375,9.366,0.051,19.6,units unclear,735717,487640,248077,,11716,11783,42.08,27.89,14.19,,6740,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/29/2021,,,,,,,,,,,,,,,,,,,,,,3531022,2019.695,9.621,16591,9.49,0.051,19.6,units unclear,747008,496492,250516,,11291,11408,42.73,28.4,14.33,,6525,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
BHR,Asia,Bahrain,3/30/2021,,,,,,,,,,,,,,,,,,,,,,3547638,2029.199,9.504,16674,9.537,0.052,19.4,units unclear,755549,502541,253008,,8541,10781,43.22,28.74,14.47,,6167,56.48,1748295,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852,,,,
